nome,freq,rank,sexo
LOUISE,6248,1262,F
AURIA,6238,1263,F
ISOLINA,6234,1264,F
IRAILDES,6229,1265,F
JOCIANE,6224,1266,F
FRANCIDALVA,6222,1267,F
LAISSA,6210,1268,F
ALDENICE,6193,1269,F
TAUANA,6192,1270,F
CARMELIA,6188,1271,F
EDLEUZA,6183,1272,F
NELSI,6179,1273,F
NELIA,6155,1274,F
MARILUCE,6143,1275,F
AIDE,6138,1276,F
EVANILDE,6128,1277,F
TAINAR,6120,1278,F
SHIRLENE,6117,1279,F
JOANICE,6117,1280,F
EVELIM,6113,1281,F
MARILU,6107,1282,F
ROSIMARY,6091,1283,F
LAYANE,6078,1284,F
JUCARA,6075,1285,F
MAITE,6073,1286,F
CARLOS,6070,1287,F
DAVINA,6067,1288,F
CARMELINA,6066,1289,F
MIKAELA,6063,1291,F
THAIANE,6063,1290,F
ZENIR,6055,1292,F
KETLYN,6054,1293,F
STELLA,6051,1294,F
PEDRO,6048,1295,F
NEUCI,6039,1296,F
SANTANA,6031,1297,F
CLEMENTINA,6031,1298,F
SIDINEIA,6029,1299,F
ROZANGELA,6023,1300,F
CLEICIANE,6015,1301,F
MAFALDA,6014,1302,F
MISLENE,6012,1303,F
GERUZA,6001,1304,F
KELE,6000,1305,F
MICHELLI,5995,1306,F
RUTHE,5989,1307,F
JAIRA,5987,1308,F
WALQUIRIA,5984,1309,F
QUEZIA,5972,1310,F
VALDICE,5967,1311,F
LAYLA,5963,1312,F
CRISTIELE,5962,1313,F
RAMONA,5953,1314,F
GERMANA,5941,1315,F
JOCELI,5931,1316,F
ISAMARA,5931,1317,F
CHIRLEI,5928,1318,F
DINORA,5926,1319,F
GERTRUDES,5917,1320,F
RAPHAELA,5911,1321,F
JULHA,5901,1322,F
EDIMARA,5897,1324,F
ELIZABETHE,5897,1323,F
ALDENIR,5893,1325,F
NATALIE,5887,1326,F
CELIANE,5885,1327,F
LAIANA,5881,1328,F
LARISSE,5874,1329,F
JUCINEIDE,5872,1330,F
NAIDE,5860,1331,F
MARIZE,5848,1332,F
IANCA,5844,1333,F
CLERIA,5841,1334,F
ERMINIA,5838,1335,F
MAURICEIA,5833,1336,F
HERICA,5821,1337,F
LAURIANE,5812,1338,F
VALDECIR,5806,1339,F
KAUANI,5802,1340,F
NELY,5802,1341,F
ILDETE,5791,1342,F
ROSENIR,5787,1343,F
LEDIANE,5782,1344,F
RAFAELI,5776,1345,F
FLORENTINA,5766,1346,F
MAIANA,5763,1347,F
VALDENIA,5759,1348,F
LUSINETE,5752,1349,F
EDINETE,5750,1350,F
GABRIELLI,5735,1351,F
EUZA,5724,1352,F
KAUANA,5719,1353,F
LAISLA,5711,1354,F
EMILIANA,5699,1355,F
HERMINIA,5695,1356,F
IRACY,5685,1357,F
FRACISCA,5685,1358,F
EMANUELLY,5677,1359,F
DOMINGA,5673,1360,F
ELISAMA,5672,1361,F
IRISMAR,5666,1362,F
DIONISIA,5665,1363,F
JOSICLEIDE,5664,1364,F
ADRIELLY,5660,1365,F
TALINE,5654,1367,F
ADELMA,5654,1366,F
NAILA,5651,1369,F
ISABELLI,5651,1368,F
LIANDRA,5632,1370,F
GRAZIELLE,5622,1371,F
LARYSSA,5619,1372,F
CLEMENCIA,5613,1373,F
ROSILAINE,5610,1374,F
ORLANDA,5607,1375,F
ITALA,5599,1376,F
MICHELLY,5597,1377,F
KATIANA,5592,1378,F
LEIDIANA,5592,1379,F
JENI,5585,1380,F
ROSIENE,5577,1381,F
GRACE,5574,1382,F
IVONI,5567,1383,F
TICIANE,5560,1384,F
KAMILLY,5541,1385,F
FELIPE,5536,1386,F
JOANE,5530,1387,F
MARINALDA,5526,1388,F
SUZIANE,5525,1389,F
CIDA,5519,1390,F
IRANILDA,5512,1391,F
ILSA,5509,1392,F
TEODORA,5503,1393,F
FERNADA,5480,1394,F
SAMELA,5473,1395,F
AUZIRA,5458,1396,F
GILVANEIDE,5448,1397,F
RAYSA,5446,1398,F
DELFINA,5445,1399,F
GIULIANA,5443,1400,F
VANETE,5428,1401,F
DANIELY,5422,1402,F
MILLENA,5421,1403,F
MARCILIA,5418,1404,F
VANDERLI,5407,1405,F
IDALIA,5402,1406,F
CONSUELO,5400,1407,F
VICENCIA,5398,1408,F
GILVANA,5396,1409,F
HELEM,5392,1410,F
ROSALVA,5377,1411,F
INDIANARA,5376,1412,F
VERALUCIA,5367,1413,F
LELIA,5364,1414,F
GLADIS,5359,1415,F
PAULO,5355,1416,F
IRANILDE,5354,1417,F
SCHEILA,5343,1418,F
ADEILDA,5338,1419,F
ANETE,5337,1420,F
MACIA,5331,1421,F
MAILA,5326,1422,F
NALVA,5318,1423,F
BRASILINA,5317,1424,F
STEFANIE,5316,1426,F
ANI,5316,1425,F
VALESKA,5315,1427,F
ROSAGELA,5298,1428,F
NATHALY,5295,1429,F
MA,5294,1430,F
ELOINA,5288,1431,F
JESSIKA,5280,1432,F
ISLANE,5279,1433,F
SUIANE,5276,1434,F
OZANA,5273,1435,F
CUSTODIA,5268,1436,F
HELOIZA,5261,1437,F
CLAUDINA,5260,1438,F
BETINA,5250,1439,F
NECI,5247,1440,F
ELIZAMA,5238,1441,F
ADRIELY,5237,1442,F
KAMILLA,5230,1443,F
ALBINA,5224,1444,F
SILVINA,5211,1445,F
ELCI,5201,1446,F
RAYANNE,5195,1447,F
KARIN,5193,1448,F
ROSEANA,5193,1449,F
VANICE,5187,1450,F
THAYANE,5178,1451,F
ISABELY,5176,1452,F
GENIFER,5175,1453,F
JUCELI,5171,1454,F
DORIS,5162,1455,F
SILVANETE,5160,1456,F
LORECI,5158,1457,F
EDMARA,5143,1458,F
PERPETUA,5140,1459,F
JOSELENE,5134,1460,F
MIKAELI,5133,1461,F
LARRISA,5128,1462,F
JOSIELI,5126,1463,F
ADREIA,5124,1464,F
ELIZABET,5124,1465,F
MARLA,5096,1466,F
LISETE,5094,1467,F
ELIDIANE,5090,1468,F
LAYSA,5088,1469,F
JOSI,5087,1470,F
BERNARDETE,5082,1471,F
AVELINA,5079,1472,F
OLINDINA,5079,1473,F
ANY,5078,1474,F
LAUREN,5078,1475,F
SUELENE,5072,1476,F
TAIZA,5058,1477,F
ALTINA,5049,1478,F
MARCOS,5039,1479,F
ADA,5029,1480,F
GENIR,5024,1482,F
IRANIR,5024,1481,F
ZELINA,5023,1483,F
ROSENILDE,5020,1484,F
ANASTACIA,5019,1485,F
ELZIRA,5019,1486,F
MIDIAN,5016,1487,F
GLACI,5013,1489,F
MARAISA,5013,1488,F
ELIZABETI,5010,1490,F
JAMILLY,5007,1491,F
AVANI,5003,1492,F
JACIELE,4993,1493,F
CARLINDA,4992,1494,F
DIENE,4992,1495,F
TAINE,4991,1496,F
LIRIA,4986,1497,F
MILEIDE,4981,1498,F
ILSE,4971,1499,F
LENA,4957,1500,F
SILMA,4954,1501,F
MARILHA,4951,1502,F
CALINE,4948,1503,F
BRUNO,4946,1504,F
KAMILE,4944,1505,F
INGREDI,4941,1506,F
GEIZA,4940,1507,F
ROSALI,4933,1508,F
RANA,4931,1509,F
ENIR,4930,1510,F
JOVANA,4928,1511,F
ANTONINA,4921,1512,F
DAISY,4917,1513,F
DILCE,4913,1514,F
ADILA,4906,1515,F
EMELY,4906,1516,F
DIOMAR,4901,1517,F
JUCELINA,4891,1518,F
QUELI,4888,1519,F
MONALIZA,4881,1520,F
MIRALVA,4869,1521,F
EDICLEIA,4866,1522,F
LUIZ,4865,1523,F
VALDINETE,4863,1524,F
TARCILA,4863,1525,F
DOMINIQUE,4861,1526,F
MATEUS,4857,1527,F
CELESTINA,4855,1528,F
ELIELMA,4852,1529,F
SAFIRA,4851,1530,F
ZENILDE,4849,1531,F
JULIE,4838,1532,F
CYNTHIA,4836,1533,F
ANDRE,4833,1534,F
CHRISTIANE,4825,1535,F
JULITA,4823,1536,F
KIMBERLY,4812,1537,F
DANIEL,4811,1538,F
VANUZIA,4798,1539,F
KIARA,4794,1540,F
IRACIR,4790,1541,F
DINAIR,4784,1542,F
DOROTEIA,4772,1543,F
FRANCILEIDE,4763,1544,F
LUZANIRA,4755,1545,F
KALIANE,4752,1546,F
JUCILEIA,4748,1547,F
GLAUCIANE,4746,1548,F
THAISSA,4745,1549,F
EMELI,4745,1550,F
MICHELINE,4741,1551,F
ERLANE,4737,1553,F
CLAUDINETE,4737,1552,F
LUCIARA,4732,1554,F
LUZIANA,4718,1555,F
SUSANE,4710,1556,F
NATALICE,4705,1557,F
ELIZANE,4699,1558,F
ELINA,4694,1559,F
LORRAYNE,4693,1560,F
GINA,4682,1561,F
ROSELANE,4681,1562,F
ROZANA,4679,1563,F
GENY,4678,1564,F
ADAIR,4673,1565,F
NOEME,4673,1567,F
VANILZA,4673,1566,F
ROSENEIDE,4669,1568,F
ELEONORA,4666,1569,F
JOSILDA,4666,1570,F
ROSILEI,4660,1571,F
ROSITA,4639,1572,F
DAVILA,4638,1574,F
JAMILLE,4638,1573,F
IVANISE,4636,1575,F
DANIELLI,4632,1576,F
LUCICLEIA,4630,1577,F
CAREM,4627,1578,F
ANATALIA,4625,1579,F
MILA,4622,1580,F
ELIANDRA,4621,1581,F
JANIRA,4605,1582,F
SELIA,4597,1583,F
CARMOSINA,4592,1584,F
PERLA,4589,1585,F
LOIDE,4576,1586,F
LINDOMAR,4573,1587,F
SHAIANE,4571,1588,F
FERNANDO,4570,1589,F
GERCINA,4567,1590,F
NILSE,4566,1591,F
NEIDA,4566,1592,F
NERCI,4562,1593,F
FRANCELINA,4561,1594,F
LAYS,4559,1595,F
MERI,4554,1596,F
EDLAINE,4552,1597,F
DAIANI,4531,1598,F
ALLANA,4529,1599,F
GENOVEVA,4527,1600,F
LAURENTINA,4523,1602,F
CASSANDRA,4523,1601,F
REGINALDA,4522,1603,F
ALTAMIRA,4515,1604,F
JUCIELE,4515,1605,F
IZABELI,4514,1606,F
EVELY,4513,1607,F
TAIZ,4510,1608,F
PAMELLA,4499,1609,F
IGNES,4499,1610,F
ELNICE,4495,1611,F
ELIANI,4488,1612,F
ARIELI,4486,1613,F
ELINEIDE,4484,1614,F
GLEISE,4479,1615,F
ILKA,4477,1616,F
MARIVANIA,4475,1617,F
ALAIR,4472,1618,F
FLORIPES,4459,1619,F
OTACILIA,4452,1620,F
HELENITA,4451,1621,F
SABINA,4450,1622,F
CLESIA,4441,1623,F
NICOLLE,4437,1624,F
REBECCA,4436,1625,F
CRISTIANI,4430,1626,F
RAIRA,4429,1627,F
ELINETE,4423,1629,F
GRACIENE,4423,1628,F
IMACULADA,4422,1630,F
IRINEIA,4420,1631,F
ANADIR,4419,1632,F
IONICE,4415,1633,F
ZITA,4413,1634,F
ANIZIA,4397,1635,F
NELITA,4393,1636,F
RUANA,4388,1637,F
ROMANA,4383,1638,F
RAYANA,4378,1639,F
LUIS,4375,1640,F
LORI,4365,1641,F
NADINE,4361,1642,F
AURELIA,4350,1643,F
GIRLEIDE,4349,1644,F
MANUELLA,4348,1645,F
LORRANY,4346,1646,F
ZENITA,4345,1647,F
KATIELE,4344,1648,F
ADALGIZA,4343,1649,F
EMA,4339,1650,F
ROSSANA,4337,1651,F
GEMA,4329,1652,F
JANI,4326,1653,F
CARLENE,4312,1654,F
DARCY,4308,1655,F
LEANE,4306,1656,F
JUCIENE,4303,1657,F
GESIANE,4297,1658,F
CIBELI,4294,1659,F
VALDEMIRA,4293,1660,F
SHEYLA,4287,1661,F
SUENIA,4279,1662,F
TAUANI,4277,1663,F
CIRENE,4277,1664,F
MARTINA,4276,1665,F
DELMIRA,4275,1666,F
SENHORINHA,4265,1667,F
VALDOMIRA,4251,1668,F
TARCIANA,4249,1669,F
ILCA,4242,1670,F
ANDRIA,4237,1671,F
VANDERLUCIA,4232,1672,F
WANDERLEIA,4226,1673,F
LAIRA,4223,1674,F
MARILANE,4221,1675,F
MIRIANE,4217,1676,F
IRAIDES,4215,1677,F
TIFANI,4211,1678,F
JAMILA,4204,1680,F
DELCI,4204,1679,F
MINERVINA,4200,1681,F
MARIAH,4198,1682,F
KATHLEEN,4195,1683,F
NATALHA,4188,1684,F
JOSELHA,4187,1685,F
JESSIANE,4180,1686,F
KEMILI,4178,1687,F
TATIANI,4164,1688,F
CAUANI,4163,1689,F
ERENICE,4158,1690,F
JOCIMARA,4154,1691,F
CLENILDA,4152,1692,F
JAILDA,4150,1694,F
MARILETE,4150,1693,F
FABIELE,4147,1695,F
EVANEIDE,4144,1696,F
DULCILENE,4143,1697,F
MARILUCI,4137,1698,F
ETIENE,4137,1700,F
SUSI,4137,1699,F
KELLE,4136,1701,F
LAUANA,4134,1702,F
DAFNE,4134,1703,F
HELOISE,4133,1704,F
CRISLENE,4132,1705,F
DUCINEIA,4130,1706,F
ROSIRENE,4127,1707,F
DILENE,4126,1708,F
EDUARDO,4125,1709,F
VALDINA,4123,1710,F
JANICLEIDE,4122,1711,F
HELAINE,4121,1712,F
RAICA,4110,1713,F
JHENIFFER,4106,1714,F
ALCINEIA,4100,1715,F
ERENI,4092,1716,F
ELLEM,4091,1717,F
DORALINA,4088,1718,F
JOILMA,4083,1719,F
EVANICE,4079,1720,F
EVELI,4078,1721,F
KEMILY,4070,1722,F
JOSIELMA,4067,1723,F
MEL,4047,1724,F
ELISIA,4043,1725,F
ROSICLER,4042,1726,F
IVANILDES,4040,1727,F
MARJORIE,4033,1728,F
INDIARA,4033,1729,F
DUCILENE,4028,1730,F
DERLI,4027,1731,F
MIRLENE,4020,1732,F
VIVIA,4016,1733,F
JANIA,4009,1734,F
ADENIR,4000,1735,F
LINDACI,3994,1737,F
LEONIR,3994,1736,F
LUANDA,3990,1738,F
LEOPOLDINA,3987,1739,F
KAROL,3981,1741,F
TAYLA,3981,1740,F
GUILHERME,3973,1742,F
WILLIANE,3972,1743,F
AMABILE,3969,1744,F
ERLI,3964,1745,F
IANDRA,3963,1746,F
MAYANE,3962,1747,F
EDIENE,3954,1748,F
KETELEN,3952,1749,F
GRASIELI,3950,1750,F
ALIETE,3948,1751,F
MICHELY,3944,1753,F
JOVENTINA,3944,1752,F
ROSIELE,3937,1754,F
MIRACI,3935,1755,F
JOSEANA,3927,1756,F
ROSEMARA,3922,1757,F
LUCRECIA,3917,1758,F
ELEUZA,3916,1759,F
ZILDETE,3916,1760,F
DAIARA,3912,1761,F
KATARINA,3905,1762,F
REGILENE,3904,1763,F
JOELIA,3898,1764,F
ADELITA,3897,1765,F
JENEFER,3895,1766,F
AMERICA,3894,1767,F
INGREDE,3890,1768,F
LEIDA,3884,1769,F
GUSTAVO,3882,1770,F
ERNA,3878,1771,F
ENY,3872,1772,F
PEROLA,3861,1773,F
GILZA,3860,1774,F
CARMELINDA,3853,1775,F
DELZA,3850,1776,F
ISLAINE,3845,1777,F
VANIR,3844,1778,F
SELINA,3837,1779,F
THAMARA,3834,1780,F
DEIZE,3827,1781,F
ROSINALVA,3825,1782,F
MACILENE,3817,1783,F
JOSANE,3814,1784,F
FCA,3810,1786,F
ROSINA,3810,1785,F
NILDE,3806,1787,F
CARLOTA,3804,1788,F
ALAINE,3801,1789,F
ADELICE,3799,1790,F
KAILA,3798,1791,F
FRANCIENE,3795,1792,F
MAURICIA,3793,1794,F
LUZILENE,3793,1793,F
IRENILDA,3791,1795,F
KEREN,3784,1796,F
ADRINA,3783,1797,F
NATALICIA,3782,1798,F
EDILA,3781,1799,F
ANELITA,3772,1800,F
JUCINEIA,3771,1801,F
MARILAINE,3768,1802,F
FRANCIELY,3767,1803,F
ELISANE,3763,1804,F
NATANI,3763,1805,F
BENVINDA,3760,1806,F
ALTAIR,3750,1808,F
MYLENA,3750,1807,F
KEMILLY,3741,1809,F
ORLANDINA,3733,1810,F
SAYONARA,3731,1811,F
VALKIRIA,3716,1812,F
ANDREZZA,3709,1813,F
MARGARET,3708,1814,F
MARINEIA,3702,1815,F
ANILDA,3699,1816,F
LOIVA,3698,1817,F
KEITE,3688,1818,F
FLORIZA,3685,1819,F
ESTELINA,3684,1820,F
ROSELITA,3683,1821,F
VANUSIA,3679,1822,F
CONSTANCIA,3677,1823,F
MAINARA,3674,1824,F
LIGIANE,3674,1825,F
SILVIANE,3674,1826,F
MEIRIANE,3667,1827,F
CAROLINI,3665,1828,F
AYLA,3663,1829,F
CLICIA,3661,1830,F
WALKIRIA,3660,1831,F
SUANE,3655,1832,F
SIRLEIA,3653,1833,F
LINDAMIR,3647,1834,F
VIVIANI,3645,1835,F
LAIR,3638,1836,F
PEDRA,3637,1838,F
LIZ,3637,1837,F
OFELIA,3636,1839,F
UMBELINA,3634,1840,F
DIONEIA,3631,1841,F
STEFANIA,3631,1843,F
DOROTI,3631,1842,F
CARLEANE,3629,1844,F
JOSEILDA,3628,1845,F
JUANA,3622,1846,F
ROSINHA,3619,1847,F
DARLIANE,3617,1848,F
VALDENIRA,3613,1849,F
AGUIDA,3612,1850,F
IZABELLE,3609,1851,F
GIVANILDA,3607,1852,F
ELENILDE,3606,1853,F
ZELMA,3599,1854,F
MILENI,3597,1855,F
BIBIANA,3596,1856,F
MIGUELINA,3592,1858,F
MARIVONE,3592,1857,F
JANAINE,3584,1859,F
BERNARDA,3583,1860,F
SUELE,3581,1861,F
ALDENIRA,3580,1862,F
GLAUCE,3579,1863,F
DAINA,3576,1864,F
LOUDES,3572,1865,F
FLORACI,3568,1866,F
FIRMINA,3567,1868,F
VILMARA,3567,1867,F
FRANCIELLY,3563,1870,F
FRANCISLAINE,3563,1869,F
LARICA,3561,1871,F
RENILDE,3558,1872,F
LEONARDA,3558,1873,F
JULI,3556,1874,F
CRISPINA,3554,1875,F
VANDETE,3549,1876,F
EVANGELINA,3548,1877,F
ABGAIL,3545,1878,F
NILDETE,3534,1879,F
RAQUELE,3533,1881,F
VALDEREZ,3533,1880,F
FRANCICA,3530,1882,F
SUSAN,3527,1883,F
JOSIMEIRE,3521,1885,F
ROZILDA,3521,1884,F
JOCELAINE,3520,1886,F
FRANSCISCA,3519,1887,F
LELIANE,3513,1888,F
CARMINA,3512,1889,F
VIVIAM,3502,1890,F
LEONIDIA,3501,1891,F
JANIELI,3499,1892,F
ERENITA,3497,1893,F
AURINEIDE,3497,1895,F
GEANI,3497,1894,F
ZILMAR,3486,1896,F
NIDIA,3482,1897,F
LUCINALVA,3480,1898,F
KAIANE,3472,1899,F
HELGA,3471,1900,F
DARIANE,3468,1901,F
CLAUDIENE,3467,1902,F
EMILENE,3466,1903,F
AURENICE,3461,1904,F
ELIZIA,3456,1905,F
EDIJANE,3454,1906,F
JAINARA,3453,1907,F
MARCELLY,3449,1908,F
LEONILDE,3447,1909,F
SARITA,3447,1910,F
ALZENIRA,3446,1911,F
CLARISE,3436,1912,F
OSCARINA,3431,1913,F
MELISA,3429,1914,F
CATIANA,3427,1915,F
MARINEUZA,3424,1917,F
DEUSILENE,3424,1916,F
DILVA,3419,1918,F
LEOCADIA,3418,1919,F
MAURICELIA,3416,1920,F
JUCICLEIDE,3415,1921,F
NEURACI,3414,1922,F
FRANCISLENE,3413,1923,F
MARIANNA,3405,1924,F
CLEUDIANE,3404,1925,F
GLEYCE,3399,1926,F
EMANUELY,3395,1927,F
POLYANA,3393,1928,F
IVANIRA,3392,1929,F
ARACY,3390,1930,F
VENINA,3381,1931,F
VALDENIR,3378,1932,F
ELZI,3375,1933,F
RIANE,3373,1934,F
LEITICIA,3372,1935,F
CLEICE,3370,1936,F
FRANISCA,3370,1937,F
DAFINE,3368,1939,F
FELICIANA,3368,1938,F
DERCI,3361,1941,F
TATIELI,3361,1940,F
THAYLA,3357,1942,F
MARCIELI,3356,1943,F
GONCALA,3354,1944,F
WANIA,3350,1945,F
MAIA,3348,1946,F
LEONARDO,3343,1947,F
ALINI,3337,1948,F
THAMIRIS,3336,1949,F
THAILA,3334,1950,F
LUCELENA,3327,1951,F
RIANA,3323,1952,F
RAQUELI,3322,1953,F
LARRISSA,3321,1954,F
FRANCIMAR,3320,1955,F
INA,3319,1956,F
VITOR,3318,1957,F
DELIANE,3312,1958,F
ALINA,3312,1959,F
LIEGE,3309,1960,F
DENILZA,3305,1961,F
CASIA,3305,1962,F
KAMILY,3299,1963,F
ISMENIA,3298,1964,F
PAULIANA,3297,1965,F
CAUANA,3296,1966,F
TEREZINA,3294,1967,F
MABEL,3291,1968,F
ALDINEIA,3288,1969,F
ELIUDE,3287,1970,F
JOCELINA,3285,1971,F
LUCIETE,3284,1972,F
JHENNIFER,3280,1973,F
ROSIANA,3279,1974,F
MIKAELY,3275,1975,F
IRAILDE,3272,1976,F
MARCILEIA,3271,1977,F
LIS,3270,1978,F
ROSARIO,3268,1979,F
NAJARA,3267,1980,F
HELIDA,3263,1981,F
LUCINEI,3261,1982,F
MIRLA,3261,1984,F
RANIELI,3261,1983,F
IRENICE,3258,1985,F
NIEDJA,3253,1986,F
JEISA,3252,1987,F
EMILLE,3252,1988,F
ALANI,3246,1989,F
WENDY,3243,1990,F
GENEROSA,3242,1991,F
NAELI,3235,1992,F
NAILDE,3231,1993,F
SAMILI,3229,1994,F
ISOLDE,3227,1995,F
EVELEN,3226,1996,F
LUCIELMA,3225,1998,F
TASSIANE,3225,1997,F
DARIA,3224,2000,F
RUTHI,3224,1999,F
LACI,3222,2001,F
ALDILENE,3215,2003,F
IVANE,3215,2002,F
JOICIANE,3213,2004,F
CLEIDIANA,3212,2005,F
HADASSA,3210,2006,F
SILVANIRA,3207,2007,F
STEPHANI,3206,2008,F
JURACY,3204,2009,F
VALDINEIDE,3201,2010,F
FRANCIMARA,3199,2011,F
REGIA,3198,2013,F
ISOLETE,3198,2012,F
ADENILDA,3196,2014,F
REGANE,3196,2015,F
LARIANE,3191,2016,F
DIOVANA,3183,2018,F
LEONIDA,3183,2017,F
CATARINE,3179,2019,F
ADILMA,3176,2020,F
LAURINETE,3175,2021,F
ROZELI,3174,2022,F
GICELIA,3173,2023,F
MARIUZA,3171,2024,F
MARIDALVA,3170,2026,F
JARLENE,3170,2025,F
TAIRINE,3163,2027,F
BELMIRA,3161,2028,F
LUANI,3158,2029,F
JOSENEIDE,3154,2030,F
ERCI,3150,2031,F
CHIRLEY,3150,2032,F
KAROLAYNE,3149,2033,F
RAVENA,3148,2034,F
LENISE,3145,2035,F
LAURECI,3144,2036,F
IRANETE,3141,2037,F
CRIS,3138,2038,F
PATRCIA,3135,2039,F
LUANNA,3135,2040,F
EDILSA,3130,2042,F
RUBIANA,3130,2041,F
LUCIRENE,3129,2043,F
DIRLEI,3126,2044,F
JOSIANI,3124,2045,F
HERCILIA,3121,2046,F
GLAUCIENE,3120,2047,F
MARESSA,3119,2048,F
MARCELO,3117,2049,F
EDILANIA,3116,2051,F
CINDY,3116,2050,F
ARIELA,3111,2053,F
BIATRIZ,3111,2052,F
SANDRIELE,3109,2054,F
POLLYANA,3103,2055,F
ADENILZA,3101,2056,F
JAQUELINI,3100,2057,F
ZULMA,3096,2058,F
MARIANI,3090,2059,F
GASPARINA,3089,2060,F
JOSILAINE,3089,2061,F
NEIA,3085,2062,F
JEISIANE,3080,2063,F
GEDALVA,3080,2064,F
GISLEINE,3076,2065,F
TAINAN,3074,2066,F
ISLA,3072,2068,F
EMILLI,3072,2067,F
YEDA,3071,2070,F
TAIARA,3071,2069,F
RAYLA,3070,2072,F
IZOLINA,3070,2073,F
JOSENICE,3070,2071,F
HILMA,3067,2074,F
HILDETE,3066,2075,F
GLEICIELE,3066,2076,F
SYLVIA,3064,2078,F
STHEFANI,3064,2077,F
ALIANE,3062,2079,F
TIAGO,3062,2080,F
HONORINA,3052,2081,F
MIKAELLY,3051,2082,F
MAELI,3050,2083,F
AMADA,3045,2084,F
STEPHANE,3044,2085,F
MARISOL,3038,2086,F
MONISE,3037,2087,F
HILLARY,3035,2088,F
EREMITA,3034,2089,F
FAUSTINA,3034,2090,F
EROTILDES,3031,2091,F
EDMEIA,3030,2092,F
ROSIMARE,3029,2093,F
DEISI,3026,2094,F
GRACIANA,3022,2095,F
SILEIDE,3021,2096,F
GILSA,3018,2097,F
MARIETE,3016,2098,F
JOCIELE,3015,2099,F
ERENILDA,3014,2100,F
VERENA,3013,2101,F
KELMA,3009,2102,F
EDLA,3006,2103,F
EDLEUSA,2999,2104,F
CLEIDIMAR,2992,2105,F
NICEIA,2989,2106,F
RAYNE,2986,2107,F
TASSIANA,2983,2109,F
JOSENI,2983,2108,F
ALAIDES,2981,2110,F
JOSILANE,2976,2111,F
BERNARDINA,2973,2112,F
JUVELINA,2970,2113,F
CECI,2969,2114,F
JESIANE,2968,2115,F
RAIARA,2963,2116,F
KAROLYNE,2960,2117,F
RUBENITA,2959,2120,F
ANEZIA,2959,2119,F
BRUNNA,2959,2118,F
MILCA,2959,2121,F
MERCES,2957,2122,F
CLAUDINEIDE,2957,2123,F
AMBROSINA,2955,2124,F
ERONILDA,2954,2127,F
ELEUSA,2954,2126,F
VALDIVIA,2954,2125,F
ODINEIA,2950,2129,F
GENILZA,2950,2128,F
MARIELA,2947,2130,F
TUANI,2946,2131,F
NOELMA,2945,2134,F
ALANIS,2945,2133,F
GENESIA,2945,2132,F
LIBIA,2942,2135,F
RISONEIDE,2941,2136,F
JOSENILDE,2940,2137,F
EDA,2936,2138,F
SUZY,2934,2139,F
DELIA,2932,2140,F
ARGENTINA,2928,2141,F
JACY,2927,2142,F
AVANIR,2926,2143,F
GECI,2921,2145,F
ARLEIDE,2921,2144,F
ISALTINA,2919,2146,F
MIRELLE,2916,2147,F
CLEOMAR,2916,2148,F
JOSEMARA,2908,2149,F
VALDILEIA,2907,2150,F
MELANIA,2906,2152,F
SABRINE,2906,2151,F
LENY,2898,2153,F
IDELMA,2897,2154,F
ESMERALDINA,2896,2155,F
VILANI,2894,2156,F
FLORISBELA,2893,2157,F
ELOI,2888,2158,F
ROSELEI,2887,2159,F
AVILA,2884,2160,F
HANA,2883,2161,F
GERLIANE,2882,2162,F
LIDINALVA,2882,2163,F
DEUSIMAR,2881,2164,F
NAILZA,2880,2165,F
GEICIANE,2877,2166,F
JANILDA,2874,2167,F
QUENIA,2872,2168,F
MARCELIA,2868,2169,F
NEDINA,2866,2170,F
ERINEIDE,2865,2171,F
EMANOELE,2864,2172,F
TAILINE,2858,2173,F
SINEIDE,2854,2174,F
LOREN,2847,2175,F
DARLI,2844,2176,F
LAIZE,2842,2177,F
MALU,2842,2178,F
EDILAMAR,2837,2179,F
ELY,2837,2180,F
DINEIA,2833,2181,F
ZAIDA,2833,2182,F
MEIRIELE,2832,2183,F
MARLENI,2830,2184,F
ARMELINDA,2828,2185,F
RODRIGO,2825,2187,F
IRENA,2825,2186,F
ROCHELE,2824,2188,F
LEIDIMAR,2818,2189,F
DULCINEA,2814,2190,F
FRANCINI,2809,2191,F
LUCIMARIA,2808,2192,F
ALEXSSANDRA,2806,2193,F
MAIRLA,2803,2194,F
IVONICE,2796,2195,F
WEDJA,2788,2196,F
DAYANNE,2788,2197,F
DANUSA,2787,2198,F
AURENI,2786,2199,F
CILEIDE,2786,2200,F
ELENILZA,2784,2201,F
CASILDA,2783,2202,F
DEJANE,2781,2203,F
WELIDA,2776,2204,F
IRLENE,2776,2205,F
MIRIELE,2775,2206,F
ELESSANDRA,2773,2207,F
CATIELE,2767,2208,F
ELINALVA,2766,2209,F
LEANDRO,2765,2210,F
ONEIDA,2764,2211,F
AGHATA,2763,2212,F
LEONETE,2762,2213,F
MICHELA,2759,2214,F
RAIANI,2756,2217,F
YANA,2756,2215,F
LURDE,2756,2216,F
ARIEL,2755,2218,F
DENILDA,2753,2219,F
NATIVIDADE,2753,2220,F
DALIANE,2751,2221,F
ERILENE,2750,2222,F
MANUELI,2744,2223,F
FRANCINALVA,2742,2224,F
CREONICE,2740,2225,F
NARCISA,2739,2226,F
KAILAINE,2738,2227,F
LEONARA,2737,2228,F
